Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_86_27,VGND,li1,18.1700,244.8000,0.000016
FILLER_86_15,VGND,li1,15.1800,244.8000,0.000016
FILLER_86_3,VGND,li1,9.6600,244.8000,0.000016
FILLER_85_561,VGND,li1,263.8100,244.8000,0.000099
FILLER_85_559,VGND,li1,262.8900,244.8000,0.000099
FILLER_85_553,VGND,li1,261.2800,244.8000,0.000099
FILLER_85_541,VGND,li1,257.1400,244.8000,0.000099
FILLER_85_529,VGND,li1,251.6200,244.8000,0.000099
FILLER_85_517,VGND,li1,246.1000,244.8000,0.000099
FILLER_85_505,VGND,li1,240.5800,244.8000,0.000099
FILLER_85_500,VGND,li1,236.4400,244.8000,0.000099
FILLER_85_487,VGND,li1,229.7700,244.8000,0.000099
FILLER_85_476,VGND,li1,224.9400,244.8000,0.000098
FILLER_85_464,VGND,li1,221.7200,244.8000,0.000097
FILLER_85_447,VGND,li1,211.3700,244.8000,0.000092
FILLER_85_437,VGND,li1,207.0000,244.8000,0.000089
FILLER_85_429,VGND,li1,204.7000,244.8000,0.000086
FILLER_85_393,VGND,li1,187.6800,244.8000,0.000068
FILLER_85_386,VGND,li1,184.4600,244.8000,0.000060
FILLER_85_363,VGND,li1,174.3400,244.8000,0.000045
FILLER_85_351,VGND,li1,169.7400,244.8000,0.000049
FILLER_85_334,VGND,li1,159.6200,244.8000,0.000060
FILLER_85_323,VGND,li1,154.7900,244.8000,0.000063
FILLER_85_315,VGND,li1,152.2600,244.8000,0.000065
FILLER_85_303,VGND,li1,147.6600,244.8000,0.000069
FILLER_85_291,VGND,li1,142.1400,244.8000,0.000074
FILLER_85_281,VGND,li1,135.2400,244.8000,0.000078
FILLER_85_266,VGND,li1,129.2600,244.8000,0.000083
FILLER_85_248,VGND,li1,120.2900,244.8000,0.000088
FILLER_85_240,VGND,li1,117.7600,244.8000,0.000089
FILLER_85_232,VGND,li1,112.7000,244.8000,0.000091
FILLER_85_218,VGND,li1,106.0300,244.8000,0.000094
