net,length_um
_12787_,3.54µm
_13145_,3.54µm
_13174_,3.54µm
_13366_,3.54µm
_13491_,3.54µm
_13553_,3.54µm
_13677_,3.54µm
_13758_,3.54µm
_13816_,3.54µm
_13832_,3.54µm
_13837_,3.54µm
_13853_,3.54µm
_14191_,3.54µm
four_man\[23\],3.54µm
mantisaA0\[17\],3.54µm
mantisaA0\[5\],3.54µm
net928,3.54µm
net1048,3.54µm
_01190_,3.52µm
_08449_,3.52µm
_14424_,3.52µm
net1053,3.52µm
_04264_,3.51µm
_00177_,3.505µm
_00222_,3.505µm
_00239_,3.505µm
_00022_,3.465µm
_00170_,3.465µm
_00232_,3.465µm
net1169,3.46µm
_04245_,3.45µm
_00190_,3.44µm
_00228_,3.44µm
_00590_,3.44µm
_00883_,3.44µm
_01585_,3.44µm
_01619_,3.44µm
_01924_,3.44µm
_02571_,3.44µm
_02950_,3.44µm
_03347_,3.44µm
_03677_,3.44µm
_03839_,3.44µm
_04434_,3.44µm
_04985_,3.44µm
_06182_,3.44µm
_06481_,3.44µm
_07410_,3.44µm
_10142_,3.44µm
_11295_,3.44µm
_14394_,3.44µm
net960,3.44µm
_14223_,3.435µm
_00309_,3.42µm
_00824_,3.42µm
_00934_,3.42µm
_01151_,3.42µm
_01263_,3.42µm
_01297_,3.42µm
_01364_,3.42µm
_01747_,3.42µm
_02081_,3.42µm
_02145_,3.42µm
_02242_,3.42µm
_02454_,3.42µm
_02862_,3.42µm
_03117_,3.42µm
_03298_,3.42µm
_03330_,3.42µm
_03567_,3.42µm
_03610_,3.42µm
_03611_,3.42µm
_04071_,3.42µm
_04106_,3.42µm
_04290_,3.42µm
_04579_,3.42µm
_04613_,3.42µm
_04706_,3.42µm
_04861_,3.42µm
_05089_,3.42µm
_05113_,3.42µm
_05131_,3.42µm
_05145_,3.42µm
_05297_,3.42µm
_05358_,3.42µm
_05756_,3.42µm
_05801_,3.42µm
_05885_,3.42µm
_05887_,3.42µm
_06027_,3.42µm
_06103_,3.42µm
_06348_,3.42µm
_06452_,3.42µm
_06496_,3.42µm
_06540_,3.42µm
_06642_,3.42µm
_06772_,3.42µm
_06944_,3.42µm
_07052_,3.42µm
_07141_,3.42µm
_07242_,3.42µm
_07372_,3.42µm
_07406_,3.42µm
_07844_,3.42µm
_07915_,3.42µm
_08049_,3.42µm
_08086_,3.42µm
_08426_,3.42µm
_08678_,3.42µm
_08744_,3.42µm
_09030_,3.42µm
_09103_,3.42µm
_09373_,3.42µm
_09559_,3.42µm
_09567_,3.42µm
_09674_,3.42µm
_09704_,3.42µm
_09853_,3.42µm
_09926_,3.42µm
_09988_,3.42µm
_10045_,3.42µm
_10173_,3.42µm
_10293_,3.42µm
_10431_,3.42µm
_10452_,3.42µm
_10532_,3.42µm
_10604_,3.42µm
_10610_,3.42µm
_10630_,3.42µm
_10748_,3.42µm
_10815_,3.42µm
_10818_,3.42µm
_11126_,3.42µm
_11433_,3.42µm
_11440_,3.42µm
_11468_,3.42µm
_11525_,3.42µm
_11590_,3.42µm
_11631_,3.42µm
_11699_,3.42µm
_11802_,3.42µm
_11942_,3.42µm
_12030_,3.42µm
_12342_,3.42µm
_12919_,3.42µm
_13207_,3.42µm
_13379_,3.42µm
_13696_,3.42µm
_13814_,3.42µm
_13892_,3.42µm
_13934_,3.42µm
_14260_,3.42µm
_14402_,3.42µm
net943,3.42µm
net1088,3.42µm
net1157,3.42µm
net1185,3.42µm
net1267,3.42µm
net1039,3.41µm
_08951_,3.4µm
_12255_,3.4µm
_13761_,3.4µm
_04281_,3.38µm
_00243_,3.34µm
_02043_,3.325µm
_00015_,3.32µm
_00025_,3.32µm
_00029_,3.32µm
_00064_,3.32µm
_00091_,3.32µm
_00099_,3.32µm
_00209_,3.32µm
_00235_,3.32µm
_00247_,3.32µm
_00526_,3.32µm
_01325_,3.32µm
_02200_,3.32µm
_04138_,3.32µm
_04725_,3.32µm
_04927_,3.32µm
_05151_,3.32µm
_06132_,3.32µm
_06903_,3.32µm
_07127_,3.32µm
_09759_,3.32µm
_10059_,3.32µm
_10519_,3.32µm
_10571_,3.32µm
_10822_,3.32µm
_12545_,3.32µm
_12704_,3.32µm
_13910_,3.32µm
net1132,3.32µm
_00881_,3.3µm
_01362_,3.3µm
_01897_,3.3µm
_02901_,3.3µm
_03599_,3.3µm
_04121_,3.3µm
_04456_,3.3µm
_04814_,3.3µm
_06581_,3.3µm
_06900_,3.3µm
_07055_,3.3µm
_07737_,3.3µm
_07862_,3.3µm
_08097_,3.3µm
_09658_,3.3µm
_09669_,3.3µm
_09851_,3.3µm
_10283_,3.3µm
_11024_,3.3µm
_11068_,3.3µm
_12163_,3.3µm
_12563_,3.3µm
_13581_,3.3µm
_14329_,3.3µm
net1158,3.3µm
net1191,3.3µm
_11472_,3.295µm
_03064_,3.28µm
_09775_,3.28µm
_03386_,3.265µm
_01048_,3.26µm
_00484_,3.22µm
_00570_,3.22µm
_00675_,3.22µm
_00697_,3.22µm
_01530_,3.22µm
_01587_,3.22µm
_01859_,3.22µm
_02356_,3.22µm
_02874_,3.22µm
_02985_,3.22µm
_03870_,3.22µm
_05212_,3.22µm
_05673_,3.22µm
_05720_,3.22µm
_05751_,3.22µm
_05774_,3.22µm
_05847_,3.22µm
_05892_,3.22µm
_06493_,3.22µm
_07749_,3.22µm
_07850_,3.22µm
_07995_,3.22µm
_08110_,3.22µm
_08159_,3.22µm
_08258_,3.22µm
_08267_,3.22µm
_08934_,3.22µm
_08996_,3.22µm
_09002_,3.22µm
_09157_,3.22µm
_09279_,3.22µm
_09309_,3.22µm
_09434_,3.22µm
_09597_,3.22µm
_10218_,3.22µm
_10828_,3.22µm
_11210_,3.22µm
_11356_,3.22µm
_12298_,3.22µm
_12321_,3.22µm
_12823_,3.22µm
_13033_,3.22µm
_13075_,3.22µm
_13183_,3.22µm
_13262_,3.22µm
_13583_,3.22µm
_13971_,3.22µm
_14231_,3.22µm
_14244_,3.22µm
_14629_,3.22µm
net1178,3.22µm
_14354_,3.205µm
_00392_,3.2µm
_05785_,3.2µm
_07159_,3.2µm
_08491_,3.2µm
_11283_,3.2µm
_11376_,3.2µm
_13076_,3.2µm
_13819_,3.2µm
_11753_,3.19µm
_02967_,3.18µm
_05745_,3.18µm
_05851_,3.18µm
_06323_,3.18µm
_07323_,3.18µm
_08818_,3.18µm
_09181_,3.18µm
_10397_,3.18µm
_10575_,3.18µm
_12733_,3.18µm
_13870_,3.18µm
_11303_,3.175µm
_00199_,3.165µm
_00180_,3.125µm
_12087_,3.12µm
_11931_,3.11µm
_05220_,3.105µm
_00323_,3.1µm
_00424_,3.1µm
_01474_,3.1µm
_01542_,3.1µm
_01839_,3.1µm
_02120_,3.1µm
_02428_,3.1µm
_02751_,3.1µm
_02889_,3.1µm
_02916_,3.1µm
_02973_,3.1µm
_03080_,3.1µm
_03484_,3.1µm
_03589_,3.1µm
_04009_,3.1µm
_04074_,3.1µm
_04329_,3.1µm
_05047_,3.1µm
_05334_,3.1µm
_05369_,3.1µm
_05932_,3.1µm
_06211_,3.1µm
_06426_,3.1µm
_06577_,3.1µm
_06813_,3.1µm
_06861_,3.1µm
_06869_,3.1µm
_06916_,3.1µm
_06988_,3.1µm
_07121_,3.1µm
_07359_,3.1µm
_07537_,3.1µm
_07906_,3.1µm
_07958_,3.1µm
_07961_,3.1µm
_08027_,3.1µm
_08099_,3.1µm
_08103_,3.1µm
_08263_,3.1µm
_08324_,3.1µm
_08382_,3.1µm
_08718_,3.1µm
_08780_,3.1µm
_08791_,3.1µm
_09055_,3.1µm
_09185_,3.1µm
_09356_,3.1µm
_09407_,3.1µm
_09495_,3.1µm
_09565_,3.1µm
_09616_,3.1µm
_09920_,3.1µm
_09929_,3.1µm
_10042_,3.1µm
_10072_,3.1µm
_10101_,3.1µm
_10331_,3.1µm
_10486_,3.1µm
_10498_,3.1µm
_10652_,3.1µm
_10755_,3.1µm
_10936_,3.1µm
_11054_,3.1µm
_11360_,3.1µm
_12191_,3.1µm
_12208_,3.1µm
_12225_,3.1µm
_12300_,3.1µm
_12508_,3.1µm
_12686_,3.1µm
_12722_,3.1µm
_12768_,3.1µm
_12781_,3.1µm
_13400_,3.1µm
_13449_,3.1µm
_13648_,3.1µm
_14188_,3.1µm
_14264_,3.1µm
_14530_,3.1µm
_05204_,3.095µm
_05176_,3.085µm
_00383_,3.08µm
_01294_,3.08µm
_01389_,3.08µm
_01491_,3.08µm
_01499_,3.08µm
_01511_,3.08µm
_01537_,3.08µm
_01805_,3.08µm
_01957_,3.08µm
_02137_,3.08µm
_02189_,3.08µm
_02347_,3.08µm
_02411_,3.08µm
_02552_,3.08µm
_02610_,3.08µm
_02764_,3.08µm
_02896_,3.08µm
_03106_,3.08µm
_03452_,3.08µm
_03549_,3.08µm
_03588_,3.08µm
_03713_,3.08µm
_03790_,3.08µm
_03937_,3.08µm
_04343_,3.08µm
_04820_,3.08µm
_04873_,3.08µm
_04901_,3.08µm
_05058_,3.08µm
_05181_,3.08µm
_05192_,3.08µm
_05356_,3.08µm
_05596_,3.08µm
_05723_,3.08µm
_05777_,3.08µm
_05898_,3.08µm
_05968_,3.08µm
_06096_,3.08µm
_06128_,3.08µm
_06164_,3.08µm
_06463_,3.08µm
_06650_,3.08µm
_06931_,3.08µm
_07037_,3.08µm
_07122_,3.08µm
_07192_,3.08µm
_07416_,3.08µm
_07437_,3.08µm
_07453_,3.08µm
_07492_,3.08µm
_07722_,3.08µm
_08125_,3.08µm
_08289_,3.08µm
_08650_,3.08µm
_08892_,3.08µm
_08980_,3.08µm
_09263_,3.08µm
_09537_,3.08µm
_09787_,3.08µm
_09796_,3.08µm
_09955_,3.08µm
_10124_,3.08µm
_10347_,3.08µm
_10492_,3.08µm
_10588_,3.08µm
_10641_,3.08µm
_10713_,3.08µm
_10752_,3.08µm
_11170_,3.08µm
_11206_,3.08µm
_11233_,3.08µm
_11243_,3.08µm
_11614_,3.08µm
_11710_,3.08µm
_11716_,3.08µm
_11966_,3.08µm
_12246_,3.08µm
_12611_,3.08µm
_12730_,3.08µm
_12757_,3.08µm
_12852_,3.08µm
_13003_,3.08µm
_13107_,3.08µm
_13321_,3.08µm
_13455_,3.08µm
_13549_,3.08µm
_13611_,3.08µm
_14185_,3.08µm
_14304_,3.08µm
_14573_,3.08µm
four_man\[22\],3.08µm
mantisaA0\[16\],3.08µm
net1044,3.08µm
_02558_,3.06µm
_04686_,3.06µm
_05833_,3.06µm
_06257_,3.06µm
_06399_,3.06µm
_09363_,3.06µm
_09401_,3.06µm
_10576_,3.06µm
_12558_,3.06µm
mantisaA0\[0\],3.06µm
_00111_,3.045µm
_00252_,3.045µm
_00254_,3.045µm
_00257_,3.045µm
_13683_,3.03µm
_00028_,3.005µm
_00036_,3.005µm
_00132_,3.005µm
_00144_,3.005µm
_00200_,3.005µm
_00255_,3.005µm
_03506_,2.99µm
_02569_,2.985µm
_00448_,2.98µm
_00452_,2.98µm
_00459_,2.98µm
_00650_,2.98µm
_01486_,2.98µm
_02588_,2.98µm
_02613_,2.98µm
_02817_,2.98µm
_03503_,2.98µm
_04561_,2.98µm
_04675_,2.98µm
_04857_,2.98µm
_04887_,2.98µm
_05780_,2.98µm
_05999_,2.98µm
_07470_,2.98µm
_07480_,2.98µm
_07759_,2.98µm
_07796_,2.98µm
_08053_,2.98µm
_08872_,2.98µm
_08879_,2.98µm
_09301_,2.98µm
_09694_,2.98µm
_11383_,2.98µm
_11401_,2.98µm
_12785_,2.98µm
_12897_,2.98µm
_13395_,2.98µm
_14373_,2.98µm
_05782_,2.975µm
_10686_,2.975µm
_05000_,2.965µm
_00552_,2.96µm
_00563_,2.96µm
_00584_,2.96µm
_00762_,2.96µm
_00885_,2.96µm
_00903_,2.96µm
_01466_,2.96µm
_01472_,2.96µm
_01646_,2.96µm
_01800_,2.96µm
_01878_,2.96µm
_02240_,2.96µm
_02391_,2.96µm
_02447_,2.96µm
_02467_,2.96µm
_02534_,2.96µm
_02560_,2.96µm
_02583_,2.96µm
_02811_,2.96µm
_02852_,2.96µm
_02908_,2.96µm
_02984_,2.96µm
_03177_,2.96µm
_03339_,2.96µm
_03399_,2.96µm
_03580_,2.96µm
_03582_,2.96µm
_03719_,2.96µm
_03724_,2.96µm
_03833_,2.96µm
_03874_,2.96µm
_03945_,2.96µm
_04298_,2.96µm
_04414_,2.96µm
_04845_,2.96µm
_04902_,2.96µm
_04981_,2.96µm
_05010_,2.96µm
_05136_,2.96µm
_05300_,2.96µm
_05392_,2.96µm
_05447_,2.96µm
_05473_,2.96µm
_05586_,2.96µm
_05828_,2.96µm
_05829_,2.96µm
_05894_,2.96µm
_05930_,2.96µm
_06108_,2.96µm
_06179_,2.96µm
_06198_,2.96µm
_06232_,2.96µm
_06366_,2.96µm
_06376_,2.96µm
_06433_,2.96µm
_06533_,2.96µm
_06580_,2.96µm
_06596_,2.96µm
_06799_,2.96µm
_07119_,2.96µm
_07185_,2.96µm
_07236_,2.96µm
_07345_,2.96µm
_07371_,2.96µm
_07430_,2.96µm
_07517_,2.96µm
_07551_,2.96µm
_07610_,2.96µm
_07836_,2.96µm
_08646_,2.96µm
_08694_,2.96µm
_08793_,2.96µm
_08859_,2.96µm
_08918_,2.96µm
_09014_,2.96µm
_09120_,2.96µm
_09169_,2.96µm
_09184_,2.96µm
_09383_,2.96µm
_09430_,2.96µm
_09540_,2.96µm
_09609_,2.96µm
_09629_,2.96µm
_09773_,2.96µm
_09918_,2.96µm
_10105_,2.96µm
_10131_,2.96µm
_10402_,2.96µm
_10406_,2.96µm
_10724_,2.96µm
_10760_,2.96µm
_10832_,2.96µm
_10872_,2.96µm
_11275_,2.96µm
_11312_,2.96µm
_11366_,2.96µm
_11502_,2.96µm
_11612_,2.96µm
_11818_,2.96µm
_11834_,2.96µm
_11862_,2.96µm
_11893_,2.96µm
_11982_,2.96µm
_12608_,2.96µm
_12777_,2.96µm
_12797_,2.96µm
_12809_,2.96µm
_12844_,2.96µm
_13138_,2.96µm
_13274_,2.96µm
_13386_,2.96µm
_13487_,2.96µm
_13522_,2.96µm
_13824_,2.96µm
_13900_,2.96µm
_14074_,2.96µm
_14102_,2.96µm
_14583_,2.96µm
net113,2.96µm
net1172,2.96µm
_00221_,2.945µm
_00183_,2.935µm
_04370_,2.92µm
_09091_,2.92µm
_00219_,2.88µm
_13513_,2.87µm
_00027_,2.86µm
_00145_,2.86µm
_00179_,2.86µm
_00185_,2.86µm
_01358_,2.86µm
_01633_,2.86µm
_03906_,2.86µm
_04551_,2.86µm
_05395_,2.86µm
_05670_,2.86µm
_05696_,2.86µm
_05705_,2.86µm
_05752_,2.86µm
_06236_,2.86µm
_06489_,2.86µm
_06560_,2.86µm
_07273_,2.86µm
_07535_,2.86µm
_08114_,2.86µm
_08616_,2.86µm
_08666_,2.86µm
_08802_,2.86µm
_09462_,2.86µm
_09479_,2.86µm
_09855_,2.86µm
_10266_,2.86µm
_10404_,2.86µm
_10462_,2.86µm
_13319_,2.86µm
_13476_,2.86µm
net1234,2.86µm
_01287_,2.84µm
_01929_,2.84µm
_03993_,2.84µm
_05794_,2.84µm
_06028_,2.84µm
_06736_,2.84µm
_08577_,2.84µm
_09343_,2.84µm
_09411_,2.84µm
_10022_,2.84µm
_11460_,2.84µm
_00011_,2.805µm
_00080_,2.785µm
_00203_,2.785µm
_00208_,2.785µm
_00251_,2.785µm
_02953_,2.785µm
_02786_,2.77µm
_05449_,2.77µm
_00417_,2.76µm
_00505_,2.76µm
_00506_,2.76µm
_00868_,2.76µm
_00932_,2.76µm
_01303_,2.76µm
_01368_,2.76µm
_01378_,2.76µm
_01715_,2.76µm
_02389_,2.76µm
_02842_,2.76µm
_02885_,2.76µm
_03028_,2.76µm
_03191_,2.76µm
_03466_,2.76µm
_03656_,2.76µm
_03771_,2.76µm
_05344_,2.76µm
_05390_,2.76µm
_05405_,2.76µm
_05432_,2.76µm
_05434_,2.76µm
_05468_,2.76µm
_05491_,2.76µm
_05517_,2.76µm
_05848_,2.76µm
_06251_,2.76µm
_06908_,2.76µm
_06952_,2.76µm
_06955_,2.76µm
_06964_,2.76µm
_06973_,2.76µm
_07164_,2.76µm
_07277_,2.76µm
_07460_,2.76µm
_07775_,2.76µm
_07992_,2.76µm
_08207_,2.76µm
_08284_,2.76µm
_08415_,2.76µm
_08457_,2.76µm
_08608_,2.76µm
_08612_,2.76µm
_08667_,2.76µm
_08671_,2.76µm
_08815_,2.76µm
_08993_,2.76µm
_09087_,2.76µm
_09196_,2.76µm
_09233_,2.76µm
_09250_,2.76µm
_09261_,2.76µm
_09282_,2.76µm
_09327_,2.76µm
_09336_,2.76µm
_09364_,2.76µm
_09421_,2.76µm
_09448_,2.76µm
_09451_,2.76µm
_09527_,2.76µm
_09603_,2.76µm
_10097_,2.76µm
_10253_,2.76µm
_10295_,2.76µm
_10677_,2.76µm
_10698_,2.76µm
_11014_,2.76µm
_11071_,2.76µm
_11646_,2.76µm
_12179_,2.76µm
_12187_,2.76µm
_12708_,2.76µm
_12931_,2.76µm
_13399_,2.76µm
_13453_,2.76µm
_13514_,2.76µm
_13754_,2.76µm
_13849_,2.76µm
_14031_,2.76µm
_14087_,2.76µm
_14356_,2.76µm
_14398_,2.76µm
net1152,2.76µm
net1155,2.76µm
net1227,2.76µm
net1228,2.76µm
_01705_,2.74µm
_02970_,2.74µm
_03938_,2.74µm
_04031_,2.74µm
_04607_,2.74µm
_06023_,2.74µm
_06936_,2.74µm
_07329_,2.74µm
_08462_,2.74µm
_10210_,2.74µm
_10598_,2.74µm
_10955_,2.74µm
_10958_,2.74µm
_11421_,2.74µm
_12185_,2.74µm
_12389_,2.74µm
_13119_,2.74µm
_14105_,2.74µm
_14455_,2.74µm
_14456_,2.74µm
_14483_,2.74µm
_01230_,2.72µm
_01366_,2.72µm
_01881_,2.72µm
_03267_,2.72µm
_03614_,2.72µm
_04429_,2.72µm
_07708_,2.72µm
_08887_,2.72µm
_09096_,2.72µm
_10025_,2.72µm
_10140_,2.72µm
_12856_,2.72µm
_13248_,2.72µm
_14637_,2.72µm
net935,2.72µm
net981,2.72µm
_00130_,2.715µm
_00178_,2.715µm
_01361_,2.715µm
_00186_,2.665µm
_13333_,2.665µm
_00937_,2.64µm
_01202_,2.64µm
_01307_,2.64µm
_01339_,2.64µm
_01990_,2.64µm
_02108_,2.64µm
_02312_,2.64µm
_02329_,2.64µm
_02378_,2.64µm
_03325_,2.64µm
_03482_,2.64µm
_03606_,2.64µm
_03775_,2.64µm
_03886_,2.64µm
_05009_,2.64µm
_05142_,2.64µm
_05241_,2.64µm
_05718_,2.64µm
_05731_,2.64µm
_05913_,2.64µm
_05929_,2.64µm
_06046_,2.64µm
_06506_,2.64µm
_06803_,2.64µm
_07169_,2.64µm
_07858_,2.64µm
_07896_,2.64µm
_08134_,2.64µm
_08218_,2.64µm
_08312_,2.64µm
_08546_,2.64µm
_08664_,2.64µm
_08963_,2.64µm
_09450_,2.64µm
_09594_,2.64µm
_09595_,2.64µm
_09697_,2.64µm
_09916_,2.64µm
_10586_,2.64µm
_10918_,2.64µm
_11001_,2.64µm
_11202_,2.64µm
_11816_,2.64µm
_12573_,2.64µm
_12662_,2.64µm
_12944_,2.64µm
_13084_,2.64µm
_13168_,2.64µm
_13588_,2.64µm
_13645_,2.64µm
_13727_,2.64µm
_13922_,2.64µm
_14216_,2.64µm
expmiddlea\[5\],2.64µm
net1259,2.64µm
_07630_,2.635µm
_04125_,2.63µm
_00147_,2.62µm
_00154_,2.62µm
_00164_,2.62µm
_00187_,2.62µm
_00194_,2.62µm
_00202_,2.62µm
_00402_,2.62µm
_00512_,2.62µm
_00576_,2.62µm
_00580_,2.62µm
_00610_,2.62µm
_00955_,2.62µm
_00979_,2.62µm
_01693_,2.62µm
_01713_,2.62µm
_01844_,2.62µm
_02133_,2.62µm
_02210_,2.62µm
_02328_,2.62µm
_02375_,2.62µm
_02396_,2.62µm
_02547_,2.62µm
_02566_,2.62µm
_02859_,2.62µm
_02906_,2.62µm
_02971_,2.62µm
_03142_,2.62µm
_03215_,2.62µm
_03533_,2.62µm
_03681_,2.62µm
_03752_,2.62µm
_03774_,2.62µm
_03866_,2.62µm
_03952_,2.62µm
_03976_,2.62µm
_04126_,2.62µm
_04331_,2.62µm
_04400_,2.62µm
_04510_,2.62µm
_04920_,2.62µm
_05014_,2.62µm
_05168_,2.62µm
_05182_,2.62µm
_05312_,2.62µm
_05346_,2.62µm
_05888_,2.62µm
_06082_,2.62µm
_06424_,2.62µm
_06464_,2.62µm
_06516_,2.62µm
_06607_,2.62µm
_06705_,2.62µm
_06735_,2.62µm
_06741_,2.62µm
_06875_,2.62µm
_06977_,2.62µm
_07153_,2.62µm
_07154_,2.62µm
_07291_,2.62µm
_07303_,2.62µm
_07317_,2.62µm
_07350_,2.62µm
_07491_,2.62µm
_07555_,2.62µm
_07579_,2.62µm
_07939_,2.62µm
_07942_,2.62µm
_08038_,2.62µm
_08095_,2.62µm
_08192_,2.62µm
_08201_,2.62µm
_08251_,2.62µm
_08461_,2.62µm
_08706_,2.62µm
_08715_,2.62µm
_08936_,2.62µm
_08973_,2.62µm
_09034_,2.62µm
_09075_,2.62µm
_09210_,2.62µm
_09471_,2.62µm
_09514_,2.62µm
_09976_,2.62µm
_10232_,2.62µm
_10251_,2.62µm
_10365_,2.62µm
_10372_,2.62µm
_10487_,2.62µm
_10548_,2.62µm
_10560_,2.62µm
_10570_,2.62µm
_10649_,2.62µm
_10799_,2.62µm
_11201_,2.62µm
_11323_,2.62µm
_11333_,2.62µm
_11342_,2.62µm
_11355_,2.62µm
_11659_,2.62µm
_11663_,2.62µm
_11675_,2.62µm
_11728_,2.62µm
_11771_,2.62µm
_12020_,2.62µm
_12026_,2.62µm
_12045_,2.62µm
_12260_,2.62µm
_12380_,2.62µm
_12474_,2.62µm
_12515_,2.62µm
_12568_,2.62µm
_12649_,2.62µm
_12702_,2.62µm
_12800_,2.62µm
_12831_,2.62µm
_12864_,2.62µm
_12922_,2.62µm
_12941_,2.62µm
_13011_,2.62µm
_13187_,2.62µm
_13287_,2.62µm
_13330_,2.62µm
_13405_,2.62µm
_13712_,2.62µm
_13759_,2.62µm
_13831_,2.62µm
_13875_,2.62µm
_14028_,2.62µm
_14212_,2.62µm
_14273_,2.62µm
_14283_,2.62µm
_14586_,2.62µm
expmiddlea\[3\],2.62µm
four_man\[19\],2.62µm
mantisaB0\[11\],2.62µm
mantisaBshift\[1\],2.62µm
mantisaBshift\[2\],2.62µm
_00007_,2.605µm
_06018_,2.6µm
_00069_,2.585µm
_00086_,2.585µm
_00249_,2.585µm
_00253_,2.585µm
_03684_,2.585µm
_08353_,2.565µm
_12664_,2.56µm
_00018_,2.545µm
_00019_,2.545µm
_00020_,2.545µm
_00032_,2.545µm
_00074_,2.545µm
_00076_,2.545µm
_00097_,2.545µm
_00100_,2.545µm
_00106_,2.545µm
_00107_,2.545µm
_00110_,2.545µm
_00196_,2.545µm
_00216_,2.545µm
_00242_,2.545µm
_07652_,2.535µm
_10789_,2.53µm
_00321_,2.52µm
_01284_,2.52µm
_01688_,2.52µm
_02898_,2.52µm
_03726_,2.52µm
_03767_,2.52µm
_04584_,2.52µm
_04953_,2.52µm
_05534_,2.52µm
_05789_,2.52µm
_05831_,2.52µm
_06532_,2.52µm
_06956_,2.52µm
_07144_,2.52µm
_08287_,2.52µm
_08293_,2.52µm
_08450_,2.52µm
_08622_,2.52µm
_09932_,2.52µm
_11203_,2.52µm
_11609_,2.52µm
_12858_,2.52µm
_13313_,2.52µm
_13540_,2.52µm
_14012_,2.52µm
_14579_,2.52µm
_14698_,2.52µm
_03697_,2.505µm
_00671_,2.5µm
_00707_,2.5µm
_00715_,2.5µm
_00744_,2.5µm
_00748_,2.5µm
_00890_,2.5µm
_00919_,2.5µm
_00946_,2.5µm
_00954_,2.5µm
_00981_,2.5µm
_01087_,2.5µm
_01188_,2.5µm
_01217_,2.5µm
_01250_,2.5µm
_01596_,2.5µm
_01609_,2.5µm
_01647_,2.5µm
_01738_,2.5µm
_01804_,2.5µm
_02211_,2.5µm
_02305_,2.5µm
_02490_,2.5µm
_02523_,2.5µm
_02574_,2.5µm
_02580_,2.5µm
_02590_,2.5µm
_02726_,2.5µm
_02762_,2.5µm
_02822_,2.5µm
_02972_,2.5µm
_02997_,2.5µm
_03236_,2.5µm
_03321_,2.5µm
_03572_,2.5µm
_03577_,2.5µm
_03604_,2.5µm
_03607_,2.5µm
_03666_,2.5µm
_03922_,2.5µm
_04182_,2.5µm
_04214_,2.5µm
_04219_,2.5µm
_04567_,2.5µm
_04745_,2.5µm
_04774_,2.5µm
_04838_,2.5µm
_04874_,2.5µm
_04896_,2.5µm
_04970_,2.5µm
_05128_,2.5µm
_05161_,2.5µm
_05271_,2.5µm
_05321_,2.5µm
_05407_,2.5µm
_05753_,2.5µm
_05889_,2.5µm
_06081_,2.5µm
_06439_,2.5µm
_06471_,2.5µm
_06544_,2.5µm
_06764_,2.5µm
_06884_,2.5µm
_06896_,2.5µm
_06970_,2.5µm
_06974_,2.5µm
_07099_,2.5µm
_07175_,2.5µm
_07197_,2.5µm
_07245_,2.5µm
_07302_,2.5µm
_07400_,2.5µm
_07402_,2.5µm
_07418_,2.5µm
_07420_,2.5µm
_07433_,2.5µm
_07436_,2.5µm
_07595_,2.5µm
_07704_,2.5µm
_07831_,2.5µm
_07835_,2.5µm
_07879_,2.5µm
_07930_,2.5µm
_08163_,2.5µm
_08221_,2.5µm
_08236_,2.5µm
_08530_,2.5µm
_08618_,2.5µm
_08927_,2.5µm
_09044_,2.5µm
_09297_,2.5µm
_09303_,2.5µm
_09412_,2.5µm
_09426_,2.5µm
_09429_,2.5µm
_09433_,2.5µm
_09679_,2.5µm
_09744_,2.5µm
_09834_,2.5µm
_09840_,2.5µm
_09864_,2.5µm
_09886_,2.5µm
_10153_,2.5µm
_10324_,2.5µm
_10378_,2.5µm
_10447_,2.5µm
_10536_,2.5µm
_10673_,2.5µm
_10708_,2.5µm
_10743_,2.5µm
_10915_,2.5µm
_11093_,2.5µm
_11100_,2.5µm
_11111_,2.5µm
_11187_,2.5µm
_11320_,2.5µm
_11420_,2.5µm
_11446_,2.5µm
_11522_,2.5µm
_11533_,2.5µm
_11718_,2.5µm
_11744_,2.5µm
_11776_,2.5µm
_11821_,2.5µm
_12229_,2.5µm
_12297_,2.5µm
_12477_,2.5µm
_12541_,2.5µm
_12590_,2.5µm
_12673_,2.5µm
_12690_,2.5µm
_12812_,2.5µm
_12908_,2.5µm
_13015_,2.5µm
_13130_,2.5µm
_13143_,2.5µm
_13294_,2.5µm
_13297_,2.5µm
_13515_,2.5µm
_13521_,2.5µm
_13542_,2.5µm
_13578_,2.5µm
_13863_,2.5µm
_13989_,2.5µm
_14026_,2.5µm
_14109_,2.5µm
_14383_,2.5µm
_14602_,2.5µm
_14658_,2.5µm
_14663_,2.5µm
_14665_,2.5µm
mantisaBshift\[13\],2.5µm
net77,2.5µm
net959,2.5µm
net1127,2.5µm
net1268,2.5µm
_05681_,2.495µm
_07358_,2.49µm
_00175_,2.485µm
_00189_,2.485µm
_00238_,2.485µm
_03074_,2.48µm
_04169_,2.46µm
_04779_,2.46µm
_04160_,2.43µm
_00245_,2.425µm
_00071_,2.42µm
_00112_,2.42µm
_00236_,2.42µm
_05703_,2.405µm
_01711_,2.4µm
_04368_,2.4µm
_05216_,2.4µm
_06826_,2.4µm
_07233_,2.4µm
_07493_,2.4µm
_07560_,2.4µm
_08245_,2.4µm
_08643_,2.4µm
_08659_,2.4µm
_09111_,2.4µm
_09993_,2.4µm
_10465_,2.4µm
_10891_,2.4µm
_11085_,2.4µm
_11946_,2.4µm
_13132_,2.4µm
